MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,SaleType,SaleCondition,SalePrice,LogSalePrice,BsmtFin,House_age,Remod_age,FlrSF,Bath,AbvGrd,OpenSF,bedroom/totalRoomAboveGrade
75,RL,53.0,7128,Pave,Reg,Lvl,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,No,Rec,Unf,554,918,GasA,Gd,Y,SBrkr,1646,TA,7,Typ,2,Gd,Detchd,Unf,1,240,TA,TA,Y,0,0,WD,Normal,164000,12.007621706806335,364,66,57,1646,2,5,126,0.5714285714285714
80,RL,0.0,12095,Pave,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,563,1127,GasA,TA,Y,SBrkr,1445,TA,7,Typ,1,Fa,Attchd,RFn,2,645,TA,TA,Y,180,0,WD,Normal,158000,11.970350312009105,564,45,45,1445,2,4,180,0.42857142857142855
20,RL,102.0,17920,Pave,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,Wd Sdng,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,372,1763,GasA,TA,Y,SBrkr,1779,TA,6,Typ,1,Gd,Attchd,Unf,2,454,TA,TA,Y,0,418,WD,Abnorml,170000,12.043553716032399,1391,51,32,1779,2,4,730,0.5
20,RL,0.0,6897,Pave,IR1,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,381,1040,GasA,Ex,Y,SBrkr,1040,TA,6,Typ,0,NA,Detchd,Unf,1,260,TA,TA,Y,0,104,WD,Normal,127000,11.751942365440728,659,48,0,1040,2,4,104,0.5
80,RL,0.0,10970,Pave,IR1,Low,Inside,CollgCr,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,HdBoard,NA,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,0,940,GasA,TA,Y,SBrkr,1026,TA,5,Typ,0,NA,Detchd,Unf,2,576,TA,Fa,Y,0,0,WD,Normal,147000,11.898187865760873,940,30,30,1026,1,4,34,0.6
60,RL,65.0,8125,Pave,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,702,702,GasA,Gd,Y,SBrkr,1481,TA,6,Typ,1,TA,Attchd,Fin,2,343,TA,TA,Y,0,36,WD,Normal,174000,12.066810578196666,0,15,14,1481,3,4,36,0.5
20,RL,80.0,10400,Pave,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1090,1090,GasA,TA,Y,SBrkr,1370,TA,6,Typ,1,TA,Attchd,RFn,2,479,TA,TA,Y,0,0,WD,Family,152000,11.931635799828413,0,33,33,1370,2,4,0,0.5
60,RL,0.0,11029,Pave,IR1,Lvl,Corner,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,435,1054,GasA,TA,Y,SBrkr,2654,Gd,9,Typ,1,Gd,Attchd,Unf,2,619,TA,TA,Y,0,65,WD,Normal,250000,12.429216196844383,619,38,22,2654,3,5,287,0.4444444444444444
50,RL,55.0,7642,Pave,Reg,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,912,912,GasA,Gd,Y,SBrkr,1426,Gd,7,Typ,1,Gd,Detchd,Unf,1,216,TA,TA,Y,0,240,WD,Normal,189950,12.154516158615772,0,89,9,1426,2,4,240,0.42857142857142855
190,RL,75.0,11625,Pave,Reg,Lvl,Inside,Sawyer,Norm,Norm,2fmCon,1Story,5,4,Hip,CompShg,Plywood,HdBoard,NA,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,198,1039,GasA,Ex,Y,SBrkr,1039,TA,6,Typ,0,NA,Attchd,Unf,2,504,TA,TA,Y,0,0,WD,Normal,131500,11.786762130599957,841,45,45,1039,2,4,0,0.5
20,RL,81.0,9672,Pave,Reg,Lvl,Corner,SawyerW,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,Plywood,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,702,1040,GasA,TA,Y,SBrkr,1097,TA,6,Typ,0,NA,Attchd,Unf,2,480,TA,TA,Y,0,0,WD,Normal,152000,11.931635799828413,338,26,25,1097,2,4,0,0.5
20,RL,70.0,7931,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,BrkFace,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,0,1148,GasA,TA,Y,SBrkr,1148,TA,6,Typ,0,NA,Attchd,Unf,1,672,TA,TA,Y,0,0,WD,Normal,132500,11.794337924408413,1148,50,50,1148,1,4,0,0.5
20,FV,72.0,8640,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,TA,No,Unf,Unf,1372,1372,GasA,Ex,Y,SBrkr,1372,Gd,6,Typ,0,NA,Attchd,Fin,2,529,TA,TA,Y,0,140,New,Partial,250580,12.431533509799543,0,1,0,1372,2,4,140,0.5
20,RL,0.0,8750,Pave,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,174,1002,GasA,TA,Y,SBrkr,1002,TA,5,Typ,0,NA,Detchd,Unf,2,902,TA,TA,Y,0,0,WD,Normal,148500,11.908340237224891,828,39,39,1002,1,4,0,0.6
20,RL,67.0,10656,Pave,IR1,HLS,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1638,1638,GasA,Ex,Y,SBrkr,1646,Gd,6,Typ,1,Gd,Attchd,RFn,3,870,TA,TA,Y,192,80,New,Partial,248900,12.424806488355683,0,1,0,1646,2,4,272,0.5
20,RL,85.0,6970,Pave,Reg,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,108,1040,GasA,TA,Y,SBrkr,1120,Fa,5,Typ,0,NA,Attchd,RFn,2,544,TA,TA,Y,168,0,WD,Normal,129000,11.76756768334381,932,46,46,1120,2,4,168,0.6
60,RL,0.0,14762,Pave,IR2,Lvl,Corner,Gilbert,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,Plywood,Plywood,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0,0,GasA,Gd,Y,SBrkr,2320,TA,7,Typ,1,TA,Attchd,Unf,2,672,TA,TA,P,120,144,WD,Normal,169000,12.037653993905211,0,58,56,2267,2,3,264,0.2857142857142857
60,RL,80.0,9938,Pave,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,300,1050,GasA,Ex,Y,SBrkr,1949,Gd,8,Typ,1,TA,Attchd,Fin,2,574,TA,TA,Y,156,90,WD,Normal,236000,12.371587084007746,750,17,16,1949,3,4,246,0.375
20,RL,60.0,6600,Pave,Reg,Lvl,Inside,NAmes,PosN,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,894,894,GasA,Gd,N,SBrkr,894,TA,5,Typ,0,NA,Detchd,Unf,1,308,TA,TA,Y,0,0,WD,Normal,109500,11.603679828238693,0,47,47,894,1,3,0,0.4
60,RL,70.0,8750,Pave,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,299,804,GasA,Ex,Y,SBrkr,1682,Gd,7,Typ,0,NA,Attchd,RFn,2,523,TA,TA,Y,0,77,WD,Normal,200500,12.20856952572876,505,12,12,1682,3,4,77,0.42857142857142855
20,RL,74.0,8892,Pave,Reg,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,WdShing,Wd Shng,NA,0.0,Gd,TA,Stone,TA,TA,Av,Unf,Unf,105,105,GasA,Gd,Y,SBrkr,910,Gd,5,Typ,0,NA,Attchd,Unf,2,414,TA,TA,Y,196,0,WD,Normal,116000,11.661345470088502,0,55,12,910,1,4,346,0.6
40,RL,60.0,12144,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,NA,0.0,Gd,TA,CBlock,TA,TA,No,Rec,Unf,457,832,GasA,Gd,Y,SBrkr,1268,TA,6,Typ,1,Gd,Attchd,Unf,1,288,TA,TA,Y,0,28,WD,Normal,133000,11.79810440720389,375,60,59,1036,1,4,28,0.5
50,RM,52.0,5720,Pave,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,676,676,GasA,Ex,Y,SBrkr,1131,TA,5,Typ,0,NA,Detchd,Unf,1,200,TA,TA,Y,26,0,WD,Abnorml,66500,11.104957226643945,0,68,59,1131,2,4,26,0.6
60,FV,75.0,9000,Pave,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1120,1184,GasA,Ex,Y,SBrkr,2610,Ex,11,Typ,1,Gd,BuiltIn,Fin,2,550,TA,TA,Y,208,364,New,Partial,303477,12.623061104072981,64,0,0,2610,3,5,572,0.36363636363636365
20,RL,94.0,25286,Pave,Reg,HLS,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,Plywood,NA,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,431,1064,GasA,Gd,Y,SBrkr,1040,TA,5,Typ,0,NA,Attchd,Unf,2,648,TA,TA,Y,0,0,WD,Normal,132250,11.792449349720545,633,44,44,1040,1,4,0,0.6
60,RL,74.0,8834,Pave,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,292,1462,GasA,Ex,Y,SBrkr,2224,Ex,10,Typ,1,Gd,Attchd,Fin,3,738,TA,TA,Y,184,0,WD,Normal,350000,12.765688433465597,1170,5,4,2224,3,5,184,0.4
85,RL,88.0,11782,Pave,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,210,1109,GasA,TA,Y,SBrkr,1155,Gd,6,Min2,0,NA,Detchd,Unf,2,576,TA,TA,Y,192,0,WD,Normal,148000,11.904967552746252,899,49,15,1155,1,4,192,0.5
20,RL,0.0,7000,Pave,IR1,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,218,864,GasA,Ex,Y,SBrkr,864,TA,6,Typ,0,NA,Attchd,Unf,1,336,TA,TA,Y,0,0,WD,Normal,136500,11.824079893607152,646,31,4,864,1,4,0,0.5
20,RL,60.0,7024,Pave,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,110,1090,GasA,Gd,Y,SBrkr,1090,TA,5,Typ,0,NA,Attchd,Fin,2,450,TA,TA,Y,0,49,WD,Normal,157000,11.964001084330445,980,2,1,1090,2,3,49,0.4
50,RL,44.0,13758,Pave,IR1,Lvl,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,254,1156,GasA,Ex,Y,SBrkr,1717,Gd,7,Typ,1,TA,Attchd,RFn,2,400,TA,TA,Y,168,36,WD,Normal,187500,12.141534124392603,902,17,16,1717,3,4,204,0.42857142857142855
60,RL,0.0,9636,Pave,IR1,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,808,808,GasA,Gd,Y,SBrkr,1593,TA,7,Typ,1,TA,BuiltIn,RFn,2,389,TA,TA,Y,342,40,WD,Normal,178000,12.089538829274222,0,17,16,1593,3,4,382,0.42857142857142855
75,RL,60.0,6204,Pave,Reg,Bnk,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,Gd,TA,PConc,TA,Fa,No,Unf,Unf,795,795,GasA,TA,N,SBrkr,2230,TA,10,Typ,0,NA,Detchd,Unf,1,440,TA,Gd,Y,0,188,WD,Normal,118500,11.682668239557323,0,94,56,1749,1,6,188,0.5
20,RL,65.0,7150,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,460,892,GasA,TA,Y,SBrkr,892,TA,5,Typ,0,NA,Attchd,RFn,1,288,TA,TA,Y,0,0,WD,Normal,100000,11.512925464970229,432,42,42,892,1,4,0,0.6
120,FV,50.0,5119,Pave,IR1,Lvl,CulDSac,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,460,1698,GasA,Ex,Y,SBrkr,1709,Gd,5,Typ,1,TA,Attchd,Fin,2,506,TA,TA,Y,97,65,CWD,Abnorml,328900,12.703509032177148,1238,9,8,1709,2,3,162,0.4
90,RL,70.0,8393,Pave,Reg,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1098,1626,GasA,Ex,Y,SBrkr,1712,TA,8,Typ,0,NA,Attchd,Fin,2,588,TA,TA,Y,272,54,WD,Family,145000,11.884489021402711,528,47,1,1712,2,6,326,0.5
50,RL,59.0,16466,Pave,IR1,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,816,816,GasA,TA,Y,SBrkr,1393,TA,8,Typ,0,NA,Attchd,Unf,1,300,TA,TA,Y,121,0,WD,Normal,135500,11.816726919301892,0,53,53,1393,2,4,386,0.375
20,RL,95.0,15865,Pave,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,8,6,Flat,Tar&Grv,Wd Sdng,Wd Sdng,NA,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,Rec,1043,2217,GasA,Ex,Y,SBrkr,2217,Gd,8,Typ,1,TA,Attchd,Unf,2,621,TA,TA,Y,81,207,WD,Normal,268000,12.498742259492994,1174,37,37,2217,2,5,512,0.5
20,RL,128.0,12160,Pave,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,6,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,481,1505,GasA,Ex,Y,SBrkr,1505,TA,6,Typ,1,TA,Attchd,RFn,2,505,TA,TA,Y,0,0,WD,Normal,149500,11.915051671812877,1024,56,56,1505,1,3,162,0.3333333333333333
50,RL,60.0,8064,Pave,Reg,Lvl,Corner,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,672,672,GasA,Ex,Y,SBrkr,924,TA,6,Typ,1,Po,Detchd,Unf,2,576,TA,TA,Y,0,0,WD,Normal,122900,11.719126295554126,0,58,1,924,1,4,0,0.5
60,RL,70.0,11184,Pave,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,TA,TA,CBlock,TA,TA,No,LwQ,Rec,192,918,GasA,Gd,Y,SBrkr,1683,TA,7,Typ,1,TA,Attchd,RFn,2,440,TA,TA,Y,243,0,WD,Normal,172500,12.058152515453552,726,31,31,1683,3,4,243,0.42857142857142855
20,RL,70.0,8414,Pave,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,396,1059,GasA,TA,Y,SBrkr,1068,TA,6,Typ,0,NA,Attchd,RFn,1,264,TA,TA,Y,192,0,WD,Normal,154500,11.947949375319936,663,43,3,1068,1,4,192,0.5
20,RL,0.0,13284,Pave,Reg,Lvl,Inside,Sawyer,PosN,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Plywood,NA,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,Unf,319,1383,GasA,TA,Y,SBrkr,1383,TA,6,Typ,1,Gd,Attchd,Unf,1,354,TA,TA,Y,511,116,WD,Normal,165000,12.013700752882718,1064,54,54,1383,1,4,627,0.5
90,RL,64.0,7018,Pave,Reg,Bnk,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0,0,GasA,TA,Y,SBrkr,1535,TA,8,Typ,0,NA,Attchd,Unf,2,400,TA,TA,Y,0,0,WD,Alloca,118858,11.685684782260491,0,30,30,1535,2,6,0,0.5
60,RL,71.0,7056,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,380,780,GasA,TA,Y,SBrkr,1796,TA,8,Typ,1,TA,Attchd,RFn,2,483,TA,TA,Y,0,50,WD,Normal,140000,11.84939770159144,400,45,45,1796,2,5,50,0.5
30,RM,50.0,8765,Pave,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,666,951,GasA,Ex,N,SBrkr,951,TA,6,Typ,0,NA,Detchd,Unf,1,327,TA,TA,Y,0,28,WD,Abnorml,106500,11.575900264131617,285,70,56,951,1,3,28,0.3333333333333333
90,RL,64.0,7018,Pave,Reg,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,Plywood,Plywood,NA,0.0,TA,TA,Slab,NA,NA,NA,NA,NA,0,0,GasA,TA,Y,SBrkr,2240,TA,12,Typ,0,NA,Detchd,Unf,2,528,TA,TA,Y,154,0,WD,Alloca,142953,11.870271183889114,0,30,30,2240,2,8,154,0.5
20,RL,100.0,12919,Pave,IR1,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,142,2330,GasA,Ex,Y,SBrkr,2364,Ex,11,Typ,2,Gd,Attchd,Fin,3,820,TA,TA,Y,0,67,New,Partial,611657,13.323926946863102,2188,1,0,2364,3,3,67,0.18181818181818182
20,RL,65.0,6993,Pave,Reg,Lvl,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,447,912,GasA,TA,Y,SBrkr,1236,TA,6,Typ,1,TA,Attchd,Unf,1,288,TA,TA,Y,0,0,WD,Normal,135000,11.813030057420567,465,45,12,1236,1,4,0,0.5
20,RL,0.0,7340,Pave,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,536,858,GasA,TA,Y,SBrkr,858,TA,4,Typ,0,NA,Detchd,Unf,1,684,TA,TA,Y,0,0,WD,Normal,110000,11.608235644774552,322,36,36,858,1,3,0,0.5
20,RL,64.0,8712,Pave,IR1,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,NA,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,Unf,132,992,GasA,TA,Y,SBrkr,1306,TA,5,Typ,0,NA,Detchd,Unf,1,756,TA,TA,Y,0,0,WD,Normal,153000,11.938193200374572,860,52,9,1306,1,3,0,0.4
60,RL,63.0,7875,Pave,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,783,783,GasA,Ex,Y,SBrkr,1509,Gd,8,Typ,1,Gd,Attchd,Fin,2,393,TA,TA,Y,0,75,WD,Normal,180000,12.100712129872347,0,3,3,1509,3,4,75,0.375
20,RL,50.0,14859,Pave,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1670,1670,GasA,Ex,Y,SBrkr,1670,Gd,7,Typ,1,Gd,Attchd,RFn,3,690,TA,TA,Y,144,60,New,Partial,240000,12.388394202324129,0,0,0,1670,2,4,204,0.42857142857142855
20,RL,0.0,6173,Pave,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,277,876,GasA,TA,Y,SBrkr,902,TA,6,Typ,0,NA,Attchd,Unf,1,288,TA,TA,Y,0,0,WD,Normal,125500,11.740061037553975,599,40,40,902,1,4,0,0.5
20,RL,80.0,9920,Pave,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,LwQ,412,1056,GasA,TA,Y,SBrkr,1063,TA,6,Typ,0,NA,Attchd,RFn,1,280,TA,TA,Y,0,0,WD,Normal,128000,11.759785542901755,644,56,56,1063,1,4,164,0.5
20,RL,116.0,13501,Pave,IR1,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1560,1623,GasA,Ex,Y,SBrkr,1636,Gd,8,Typ,1,Gd,Attchd,RFn,3,865,TA,TA,Y,0,60,WD,Normal,255000,12.449018824140563,63,1,1,1636,2,4,60,0.375
50,RL,86.0,11500,Pave,IR1,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,BrkFace,BrkFace,NA,0.0,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,794,1017,GasA,Gd,Y,SBrkr,2057,Gd,6,Typ,1,Gd,Attchd,Fin,1,180,Fa,TA,Y,0,0,WD,Normal,250000,12.429216196844383,223,70,19,2057,2,4,322,0.5
20,RL,0.0,8885,Pave,IR1,Low,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,ALQ,239,864,GasA,TA,Y,SBrkr,902,TA,5,Typ,0,NA,Attchd,Unf,2,484,TA,TA,Y,164,0,WD,Normal,131000,11.782952602183288,625,23,23,902,1,3,164,0.4
60,RL,149.0,12589,Pave,IR2,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,742,742,GasA,Ex,Y,SBrkr,1484,Gd,8,Typ,1,Gd,Attchd,Fin,2,390,TA,TA,Y,36,24,WD,Normal,174000,12.066810578196666,0,4,4,1484,3,4,60,0.375
90,RL,80.0,11600,Pave,Reg,Lvl,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,662,1105,GasA,TA,Y,FuseA,2274,TA,12,Typ,0,NA,Detchd,Unf,2,480,TA,TA,Y,0,0,WD,Normal,154300,11.946654038351252,443,50,50,2274,2,7,0,0.4166666666666667
20,RL,0.0,9286,Pave,IR1,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,NA,0.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,1072,1268,GasA,TA,Y,SBrkr,1268,Gd,5,Typ,0,NA,Detchd,Unf,1,252,TA,TA,Y,173,0,WD,Normal,143500,11.874090314181814,196,32,20,1268,2,4,173,0.6
30,RM,51.0,6120,Pave,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,Unf,279,768,GasA,TA,N,SBrkr,1015,TA,6,Min1,0,NA,Detchd,Unf,1,450,TA,TA,Y,0,0,WD,Abnorml,88000,11.385092093460344,489,81,56,1015,1,4,232,0.5
90,RH,82.0,6270,Pave,Reg,HLS,Inside,Crawfor,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,717,1001,GasA,TA,N,FuseA,2002,TA,8,Typ,0,NA,2Types,Unf,3,871,TA,TA,Y,0,0,WD,Normal,145000,11.884489021402711,284,58,57,2002,2,6,0,0.5
